tmdb_id,title,release_date,budget,runtime,genres,popularity,vote_average,vote_count,production_companies,directors,cast,imdb_id,mpaa_rating,collection_id,lead_actor_1_name,lead_actor_1_id,lead_actor_1_character,lead_actor_2_name,lead_actor_2_id,lead_actor_2_character,opening_weekend_domestic
1087593,Another End,21/3/24,9780748,129,"['Science Fiction', 'Drama']",7.5987,6.7,57,"['Indigo Film', 'RAI Cinema', 'Number 9 Films', 'Anton', 'TF1']",['Piero Messina'],"['Gael García Bernal', 'Renate Reinsve', 'Bérénice Bejo', 'Olivia Williams', 'Philip Rosch']",tt26749648,,,Gael García Bernal,258,Sal,Renate Reinsve,1576786,Zoe-Ava,152955
1047373,The Silent Hour,3/10/24,0,99,"['Crime', 'Thriller', 'Action']",8.1102,6.455,246,"['AGC Studios', 'Meridian Pictures', 'Orogen Entertainment']",['Brad Anderson'],"['Joel Kinnaman', 'Sandra Mae Frank', 'Mekhi Phifer', 'Mark Strong', 'Michael Eklund']",tt22874848,R,,Joel Kinnaman,92404,Frank Shaw,Sandra Mae Frank,1997501,Ava Fremont,38622
1029955,Kinds of Kindness,30/5/24,15000000,164,"['Drama', 'Comedy']",8.4606,6.473,1150,"['Searchlight Pictures', 'Film4 Productions', 'TSG Entertainment', 'Element Pictures', 'Limp']",['Yorgos Lanthimos'],"['Emma Stone', 'Jesse Plemons', 'Willem Dafoe', 'Margaret Qualley', 'Hong Chau']",tt22408160,R,,Emma Stone,54693,Rita / Liz / Emily,Jesse Plemons,88124,Robert / Daniel / Andrew,377289
1051896,Arcadian,12/4/24,0,92,"['Action', 'Horror', 'Thriller']",6.2716,6.052,783,"['Highland Film Group', 'Redline Entertainment', 'Wild Atlantic Pictures', 'Aperture Media Partners', 'Saturn Films']",['Benjamin Brewer'],"['Nicolas Cage', 'Jaeden Martell', 'Maxwell Jenkins', 'Sadie Soverall', 'Samantha Coughlan']",tt22939186,,,Nicolas Cage,2963,Paul,Jaeden Martell,1274508,Joseph,504937
1029281,Strange Darling,14/8/24,4000000,98,"['Horror', 'Thriller']",7.2198,6.9,785,"['Miramax', 'Spooky Pictures', 'Electric Lady Studios', 'Magenta Light Studios']",['JT Mollner'],"['Willa Fitzgerald', 'Kyle Gallner', 'Madisen Beaty', 'Bianca A. Santos', 'Steven Michael Quezada']",tt22375054,,,Willa Fitzgerald,1318650,The Lady,Kyle Gallner,59219,The Demon,1142928
974635,Hit Man,16/5/24,8800000,116,"['Comedy', 'Romance', 'Crime']",8.0388,6.8,1464,"['Aggregate Films', 'BarnStorm Productions', 'Detour Filmproduction', 'AGC Studios', 'Cinetic Media', 'Monarch Media', 'Shivhans Pictures']",['Richard Linklater'],"['Glen Powell', 'Adria Arjona', 'Austin Amelio', 'Retta', 'Sanjay Rao']",tt20215968,,,Glen Powell,83271,Gary Johnson,Adria Arjona,1371297,Madison Figueroa Masters,313439
1029235,Azrael,27/9/24,12000000,86,"['Action', 'Horror', 'Thriller']",7.152,5.947,375,"['C2 Motion Picture Group', 'Traffic.']",['E.L. Katz'],"['Samara Weaving', 'Vic Carmen Sonne', 'Katariina Unt', 'Peter Christoffersen', 'Nathan Stewart-Jarrett']",tt22173666,,,Samara Weaving,1372369,Azrael,Vic Carmen Sonne,1141086,Miriam,282719
661539,A Complete Unknown,25/12/24,65000000,140,"['Drama', 'Music']",6.4323,7.105,1273,"['Veritas Entertainment Group', 'Range Media Partners', 'The Picture Company', 'Turnpike Films', 'White Water', 'Searchlight Pictures', 'TSG Entertainment']",['James Mangold'],"['Timothée Chalamet', 'Edward Norton', 'Elle Fanning', 'Monica Barbaro', 'Scoot McNairy']",tt11563598,R,,Timothée Chalamet,1190668,Bob Dylan,Edward Norton,819,Pete Seeger,11655553
1096197,No Way Up,18/1/24,0,90,"['Thriller', 'Horror', 'Action']",7.2409,6.279,1077,"['Altitude Film Entertainment', 'Ingenious Media', 'Hyprr Films', 'Sarma Films', 'Dimension Studio']",['Claudio Fäh'],"['Colm Meaney', 'Phyllis Logan', 'Sophie McIntosh', 'Will Attenborough', 'Jeremias Amoore']",tt16253418,R,,Colm Meaney,17782,Brandon,Phyllis Logan,127164,Mardy,71300
1207830,Gracie & Pedro: Pets to the Rescue,1/5/24,0,89,"['Animation', 'Adventure', 'Comedy', 'Family']",6.5917,6.9,95,['2nd Chance'],['Kevin Donovan'],"['Claire Alan', 'Cory Doran', 'Susan Sarandon', 'Brooke Shields', 'Alicia Silverstone']",tt29258548,PG,,Claire Alan,1857697,Gracie (voice),Cory Doran,1246495,Pedro (voice),72130
1242526,Sound of Hope: The Story of Possum Trot,4/7/24,8500000,130,['Drama'],8.4008,7,55,"['Peacetree Productions', '3.16 Productions', 'The Daily Wire']",['Joshua Weigel'],"['Demetrius Grosse', 'Nika King', 'Elizabeth Mitchell', 'Diaana Babnicova', 'Carlos Aviles']",tt6881490,,,Demetrius Grosse,202892,Reverend W.C. Martin,Nika King,98415,Donna Martin,3078758
948549,Love Lies Bleeding,7/3/24,10000000,104,"['Crime', 'Romance', 'Thriller', 'Drama']",6.5227,6.578,871,"['Film4 Productions', 'Escape Plan', 'A24', 'Lobo Films']",['Rose Glass'],"['Kristen Stewart', ""Katy O'Brian"", 'Ed Harris', 'Dave Franco', 'Jena Malone']",tt19637052,,,Kristen Stewart,37917,Lou,Katy O'Brian,2252989,Jackie,150765
957304,Drive-Away Dolls,22/2/24,8000000,84,"['Comedy', 'Crime']",6.3293,5.483,522,"['Focus Features', 'Working Title Films']",['Ethan Coen'],"['Margaret Qualley', 'Geraldine Viswanathan', 'Beanie Feldstein', 'Joey Slotnick', 'C.J. Wilson']",tt19356262,R,,Margaret Qualley,1392137,Jamie,Geraldine Viswanathan,1803287,Marian,2404330
858017,I Saw the TV Glow,3/5/24,10000000,100,"['Drama', 'Horror']",4.8003,6.058,587,"['A24', 'Fruit Tree', 'Smudge Films', 'Hypnic Jerk']",['Jane Schoenbrun'],"['Justice Smith', 'Jack Haven', 'Ian Foreman', 'Helena Howard', 'Lindsey Jordan']",tt15574270,,,Justice Smith,1029934,Owen,Jack Haven,1637781,Maddy,119015
832262,Force of Nature: The Dry 2,8/2/24,0,112,"['Mystery', 'Thriller']",6.2272,6.342,240,"['Made Up Stories', 'Pick Up Truck Pictures', 'Arenamedia']",['Robert Connolly'],"['Eric Bana', 'Anna Torv', 'Deborra-Lee Furness', 'Robin McLeavy', 'Sisi Stringer']",tt20256448,R,989391,Eric Bana,8783,Aaron Falk,Anna Torv,30084,Alice,36609
1207898,The Jack in the Box Rises,18/1/24,0,92,['Horror'],5.6607,6.625,188,['Fowler Media'],['Lawrence Fowler'],"['Nicholas Anscombe', 'Isabella Colby Browne', 'Derek Nelson', 'Georgia Conlan', 'James Reynard']",tt26628641,,916357,Nicholas Anscombe,1759040,Jack,Isabella Colby Browne,4021747,Raven,330451
1023922,MaXXXine,4/7/24,10000000,103,"['Horror', 'Thriller']",5.9468,6.322,1311,"['A24', 'Motel Mojave', 'Access Entertainment']",['Ti West'],"['Mia Goth', 'Elizabeth Debicki', 'Moses Sumney', 'Michelle Monaghan', 'Bobby Cannavale']",tt22048412,R,950289,Mia Goth,1137824,Maxine Minx,Elizabeth Debicki,1133349,Elizabeth Bender,6705038
929204,Wallace & Gromit: Vengeance Most Fowl,18/12/24,0,79,"['Family', 'Comedy', 'Adventure', 'Animation']",5.7565,7.502,578,['Aardman'],"['Nick Park', 'Merlin Crossingham']","['Ben Whitehead', 'Peter Kay', 'Lauren Patel', 'Reece Shearsmith', 'Diane Morgan']",tt17163970,PG,,Ben Whitehead,127155,Wallace (voice),Peter Kay,7318,Chief Inspector Mackintosh (voice),191452
970450,Werewolves,4/12/24,0,93,"['Action', 'Horror', 'Thriller']",8.8202,5.905,456,"['The Solution', 'Monty the Dog Productions', 'Burke Management (US)']",['Steven C. Miller'],"['Frank Grillo', 'Katrina Law', 'Ilfenesh Hadera', 'Jimmy Cummings', 'Lou Diamond Phillips']",tt15041836,,,Frank Grillo,81685,Dr. Wesley Marshall,Katrina Law,164930,Dr. Amy Chen,1052998
881366,The End,6/12/24,0,149,"['Drama', 'Music']",8.1083,5.3,59,"['The Match Factory', 'Final Cut for Real', 'The End MFP', 'Wild Atlantic Pictures', 'Dorje Film', 'Moonspun Films', 'Anagram', 'Fís Éireann/Screen Ireland']",['Joshua Oppenheimer'],"['Tilda Swinton', 'George MacKay', 'Moses Ingram', 'Michael Shannon', 'Bronagh Gallagher']",tt15551346,,,Tilda Swinton,3063,Mother,George MacKay,146750,Son,24972
